LikeID,UserID,PostID,DateLiked
5771,7,15736,2017-12-09 11:12:07
5772,13,26821,2019-10-27 09:11:48
5773,34,69896,2018-10-29 23:31:06
5774,11,24138,2011-09-13 10:54:23
5775,34,70585,2016-05-27 19:07:42
5776,2,5126,2019-06-12 17:08:56
5777,31,65379,2012-05-12 20:11:57
5778,9,20413,2014-01-25 20:07:03
5779,8,17993,2018-02-19 10:26:07
5780,37,76178,2019-07-17 22:47:14
5781,9,20443,2013-12-20 12:31:41
5782,18,38255,2018-12-28 23:38:14
5783,27,57311,2017-04-21 12:21:15
5784,47,98254,2018-05-21 23:55:26
5785,26,54392,2016-01-17 04:35:59
5786,42,90026,2019-09-28 05:48:03
5787,13,28951,2019-03-22 05:35:10
5788,2,3785,2019-10-13 16:53:57
5789,28,58927,2016-03-09 11:15:51
5790,28,57936,2019-11-05 16:01:33
5791,29,60323,2018-10-24 05:43:11
5792,12,26234,2014-01-27 06:24:42
5793,49,104529,2019-05-06 03:01:25
5794,5,10900,2017-07-28 09:22:41
5795,10,22468,2017-07-22 08:36:47
5796,47,99611,2016-10-10 02:34:28
5797,14,31534,2013-04-26 15:16:30
5798,20,40674,2019-12-18 16:29:21
5799,41,89330,2017-01-09 11:00:00
5800,9,18910,2018-12-11 16:36:08
5801,45,95002,2013-11-28 22:37:53
5802,43,92278,2019-05-01 06:41:41
5803,15,32495,2019-11-25 15:05:40
5804,48,101777,2020-01-10 21:41:46
5805,50,105091,2016-11-30 17:55:28
5806,43,92764,2018-12-08 16:39:23
5807,46,96220,2015-12-06 06:49:41
5808,9,21021,2012-02-21 13:50:12
5809,3,5688,2019-12-16 19:21:21
5810,2,3998,2019-09-20 15:21:56
5811,1,2304,2019-09-03 14:01:49
5812,11,23775,2012-08-26 09:10:47
5813,6,12776,2020-01-16 16:52:05
5814,8,17793,2018-04-06 11:59:04
5815,28,59433,2014-11-17 03:08:43
5816,30,62560,2017-06-05 18:32:32
5817,31,64910,2013-04-16 00:26:24
5818,21,44041,2019-12-26 22:00:15
5819,33,67544,2020-01-16 02:39:00
5820,27,56532,2018-04-27 11:27:27
5821,6,12917,2019-07-11 14:14:09
5822,41,87326,2018-06-25 09:49:24
5823,21,43666,2020-01-01 06:24:27
5824,14,29704,2016-09-06 16:02:59
5825,24,50094,2019-09-06 20:30:00
5826,29,61761,2015-10-23 17:19:22
5827,14,29651,2017-06-16 10:37:53
5828,28,59064,2015-08-07 01:11:44
5829,7,15849,2017-10-27 14:22:50
5830,2,3891,2019-10-02 12:59:54
5831,39,82231,2017-03-29 06:01:09
5832,14,30242,2014-09-07 09:26:27
5833,29,60465,2018-09-01 19:15:27
5834,8,17328,2018-08-31 14:16:56
5835,29,61875,2015-07-03 16:04:25
5836,9,19394,2017-04-01 11:10:32
5837,19,39350,2016-11-09 04:29:05
5838,29,60460,2018-09-02 04:58:49
5839,38,80194,2018-01-30 04:41:19
5840,33,68525,2019-11-25 01:52:24
5841,9,21333,2011-02-01 18:53:17
5842,11,23601,2013-07-05 04:28:31
5843,23,48003,2019-10-15 01:04:34
5844,10,22101,2018-03-05 04:38:10
5845,34,71081,2014-11-20 18:24:41
5846,31,63967,2017-05-04 17:53:54
5847,27,56429,2018-06-14 00:36:42
5848,12,25768,2015-07-15 17:13:22
5849,4,8750,2014-01-25 18:59:55
5850,26,53903,2017-10-17 12:45:45
5851,17,35130,2018-08-01 15:58:22
5852,29,60474,2018-09-01 03:50:16
5853,13,28042,2019-05-25 17:40:12
5854,25,52946,2017-12-21 19:22:56
5855,23,46251,2020-01-20 17:36:39
5856,15,31942,2020-01-16 15:49:37
5857,23,47838,2019-10-24 18:38:10
5858,49,103359,2019-10-31 19:00:38
5859,8,18235,2017-12-18 16:58:06
5860,38,80922,2017-06-03 19:30:04
5861,9,19705,2016-04-04 16:33:03
5862,23,46919,2019-12-12 06:06:43
5863,20,41643,2019-02-14 14:44:31
5864,47,99573,2016-10-20 02:44:56
5865,2,5207,2019-06-04 15:01:12
5866,35,71969,2019-11-14 16:12:11
5867,35,73543,2018-12-10 02:46:53
5868,24,50688,2019-07-11 01:30:00
5869,38,79274,2019-05-29 18:52:29
5870,4,8768,2013-12-27 20:29:13
5871,18,38191,2019-01-09 19:39:39
5872,21,43249,2020-01-07 02:15:06
5873,5,10535,2018-06-09 21:34:45
5874,34,70683,2016-01-28 18:31:52
5875,2,3135,2019-12-22 17:01:17
5876,50,105030,2017-03-10 08:49:01
5877,47,98418,2018-03-26 03:23:16
5878,3,6952,2019-02-01 07:20:21
5879,45,94664,2014-08-22 01:22:15
5880,21,42595,2020-01-15 11:20:05
5881,41,88392,2017-02-06 09:08:44
5882,19,38716,2018-10-26 16:54:35
5883,38,79232,2019-07-01 15:17:37
5884,20,41320,2019-04-26 09:36:12
5885,47,97366,2019-08-29 18:27:15
5886,46,95472,2019-05-08 18:36:34
5887,27,57646,2016-11-11 14:07:38
5888,38,79718,2018-09-25 01:09:04
5889,41,89581,2016-10-11 06:46:30
5890,3,6797,2019-02-10 01:59:01
5891,14,29819,2016-01-31 21:23:02
5892,48,101314,2020-01-14 07:23:24
5893,27,57822,2016-07-29 12:59:01
5894,27,56807,2018-01-26 04:49:38
5895,24,48686,2020-01-12 20:09:21
5896,28,59611,2014-10-05 12:37:07
5897,29,61237,2017-04-06 22:16:43
5898,22,44923,2018-05-08 17:30:01
5899,41,88832,2017-01-28 11:06:59
5900,28,58842,2017-02-22 21:41:41
5901,24,49954,2019-09-18 21:46:31
5902,5,11229,2016-07-17 05:11:39
5903,43,91580,2019-11-30 02:53:14
5904,18,38244,2019-01-02 23:59:54
5905,43,91494,2020-01-12 17:35:42
5906,25,51679,2019-10-25 19:00:00
5907,41,88281,2017-05-11 12:51:22
5908,17,34514,2018-11-27 23:17:49
5909,23,47764,2019-10-27 21:54:01
5910,33,67926,2019-12-28 21:52:59
5911,29,60015,2019-11-13 23:12:27
5912,48,100245,2020-01-20 17:43:37
5913,33,67593,2020-01-14 01:45:03
5914,14,31705,2013-03-09 06:15:47
5915,38,81387,2017-02-04 01:30:12
5916,46,97011,2015-08-19 16:24:30
5917,1,599,2019-12-13 17:11:25
5918,4,7841,2017-07-10 21:56:55
5919,20,41720,2018-09-17 21:12:37
5920,23,46722,2019-12-26 01:14:36
5921,36,74155,2015-05-22 09:28:08
5922,43,91693,2019-10-04 18:58:45
5923,18,36835,2019-06-26 18:51:29
5924,40,83868,2020-01-12 18:35:50
5925,11,24347,2011-01-18 02:48:40
5926,45,95065,2013-11-15 23:26:36
5927,6,13336,2019-02-19 17:05:06
5928,42,90991,2018-07-25 11:40:49
5929,28,58594,2017-11-07 23:21:32
5930,27,56461,2018-05-22 14:16:26
5931,3,6557,2019-03-05 15:46:15
5932,33,68426,2019-11-29 20:44:51
5933,10,21697,2019-04-11 17:18:08
5934,4,9651,2012-02-08 00:26:18
5935,36,74154,2015-05-25 22:17:09
5936,21,43653,2020-01-01 12:31:48
5937,46,95990,2016-03-25 16:27:57
5938,25,52536,2018-04-02 18:52:06
5939,24,49789,2019-10-03 19:50:00
5940,33,68902,2019-11-06 18:24:20
5941,4,8480,2014-09-13 15:42:54
5942,14,29705,2016-09-03 20:55:43
5943,3,7038,2019-01-21 21:26:25
5944,15,32876,2019-10-26 14:41:18
5945,37,76060,2020-01-16 17:36:56
5946,17,34941,2018-09-06 08:58:44
5947,10,22939,2015-04-24 14:44:56
5948,30,62957,2015-07-18 12:08:52
5949,19,39225,2016-12-14 20:09:48
5950,5,11419,2015-01-16 23:34:26
5951,35,73467,2019-01-02 04:18:48
5952,13,28409,2019-04-30 14:32:36
5953,34,70988,2015-03-04 17:26:23
5954,21,43334,2020-01-06 03:40:11
5955,42,90466,2019-02-27 09:30:29
5956,49,103500,2019-10-11 03:47:00
5957,18,36846,2019-06-24 22:31:13
5958,1,350,2020-01-01 22:38:42
5959,45,94931,2013-12-05 20:13:50
5960,14,30687,2013-12-16 14:05:46
5961,20,40970,2019-08-20 01:01:29
5962,24,48952,2019-12-19 11:30:28
5963,9,21220,2011-04-14 19:31:28
5964,12,25286,2017-06-09 08:30:02
5965,22,45601,2016-04-17 15:17:58
5966,24,50464,2019-07-30 10:35:01
5967,21,42024,2020-01-22 18:20:09
5968,1,1634,2019-10-16 18:30:35
5969,6,13237,2019-03-21 17:59:32
5970,13,28684,2019-04-11 17:57:24
5971,13,28400,2019-05-01 13:56:30
5972,39,82955,2014-08-24 18:50:08
5973,42,89912,2019-10-25 06:56:46
5974,29,60638,2018-07-06 20:05:52
5975,19,39323,2016-11-14 08:55:59
5976,37,76710,2017-11-14 04:34:04
5977,1,1785,2019-10-05 13:15:08
5978,38,80391,2017-11-15 00:45:14
5979,14,31192,2013-07-18 04:41:25
5980,41,88217,2017-06-13 11:26:05
5981,21,42258,2020-01-20 02:00:03
5982,33,68019,2019-12-22 19:49:29
5983,14,31165,2013-07-27 01:06:28
5984,24,48578,2020-01-21 16:30:00
5985,41,87537,2017-12-10 10:29:47
5986,23,46682,2019-12-28 22:09:40
5987,17,35332,2018-06-09 17:20:13
5988,47,98622,2018-01-12 00:10:26
5989,37,76997,2016-11-29 07:23:53
5990,17,35295,2018-06-16 22:21:58
5991,4,8470,2014-09-30 13:39:05
5992,21,43997,2019-12-27 13:20:03
5993,12,25617,2016-01-23 17:42:08
5994,23,48138,2019-10-06 23:17:13
5995,3,6691,2019-02-16 18:34:10
5996,6,13378,2019-02-08 17:48:27
5997,37,78705,2012-01-20 01:00:04
5998,47,99169,2017-04-27 23:33:17
5999,26,53949,2017-09-08 15:00:29
6000,24,50178,2019-08-29 09:30:00
6001,25,52102,2018-12-05 21:45:44
6002,3,5976,2019-10-31 23:58:14
6003,14,30404,2014-06-28 18:52:14
6004,37,76124,2019-10-04 12:00:01
6005,7,15507,2018-08-06 18:05:59
6006,9,21351,2011-01-28 18:21:48
6007,13,27042,2019-10-02 13:33:51
6008,29,60214,2019-02-12 15:55:25
6009,26,53344,2019-04-11 20:47:49
6010,4,9927,2011-07-29 04:21:25
6011,19,38723,2018-10-18 01:05:03
6012,7,16010,2017-09-22 05:05:01
6013,11,23416,2015-12-03 17:14:26
6014,21,43912,2019-12-28 19:00:03
6015,46,96840,2015-09-11 20:18:58
6016,39,81862,2019-01-26 19:37:37
6017,5,10732,2017-11-30 00:01:36
6018,1,513,2019-12-18 16:22:37
6019,18,36470,2019-09-24 17:54:10
6020,15,32575,2019-11-18 20:56:13
6021,32,65934,2019-03-17 16:42:48
6022,21,44388,2019-12-21 20:00:02
6023,5,10264,2019-07-31 18:25:58
6024,28,59713,2014-08-22 02:53:58
6025,48,102339,2020-01-07 06:46:06
6026,9,21157,2011-07-12 23:41:03
6027,1,169,2020-01-15 01:02:16
6028,4,8589,2014-07-11 06:53:22
6029,19,39497,2016-10-12 04:59:24
6030,4,9650,2012-02-08 02:15:35
6031,50,106175,2011-11-07 20:05:35
6032,34,70162,2018-02-03 14:34:48
6033,29,61241,2017-04-04 16:22:57
6034,8,18404,2017-11-13 17:32:00
6035,23,47372,2019-11-17 20:44:13
6036,8,17196,2018-10-25 10:42:26
6037,40,85302,2015-09-24 22:02:58
6038,43,91466,2020-01-16 19:36:32
6039,20,41498,2019-03-18 18:40:04
6040,33,69523,2019-10-06 23:48:05
6041,43,91711,2019-09-26 06:15:34
6042,4,8060,2015-09-22 22:54:41
6043,4,9224,2013-06-03 23:19:07
6044,25,52647,2018-02-23 22:40:09
6045,27,57743,2016-09-14 18:00:29
6046,23,46392,2020-01-13 02:49:21
6047,14,30590,2014-05-13 19:37:13
6048,40,85052,2015-12-19 16:43:30
6049,37,78694,2012-01-26 00:22:24
6050,8,17195,2018-10-25 10:58:05
6051,26,54980,2014-04-20 03:53:07
6052,30,62899,2015-12-31 16:46:46
6053,6,13118,2019-05-28 15:57:46
6054,35,73515,2018-12-14 15:36:45
6055,2,4848,2019-07-04 20:02:56
6056,48,101975,2020-01-09 14:59:48
6057,32,65492,2020-01-21 16:14:00
6058,38,80594,2017-09-07 22:00:30
6059,45,94034,2016-08-15 02:45:11
6060,40,85088,2015-12-09 16:06:17
6061,47,99547,2016-10-31 16:24:42
6062,9,20331,2014-04-04 11:33:41
6063,39,82302,2016-11-03 23:18:28
6064,48,100154,2020-01-21 04:16:06
6065,27,55516,2019-09-18 13:41:03
6066,47,98175,2018-09-17 22:39:20
6067,13,28966,2019-03-20 14:27:32
6068,49,103751,2019-09-03 14:34:36
6069,43,92796,2018-11-25 05:27:46
6070,25,52019,2019-02-04 22:23:59
6071,8,17912,2018-03-08 11:47:30
6072,6,13415,2019-01-21 23:49:09
6073,21,43244,2020-01-07 04:40:03
6074,37,76555,2018-05-17 17:35:00
6075,37,76699,2017-11-30 14:50:32
6076,18,38467,2018-11-23 22:00:01
6077,26,55106,2014-02-05 05:53:49
6078,28,59373,2014-12-07 02:39:22
6079,43,92535,2019-03-07 15:31:30
6080,9,19597,2016-08-15 16:57:51
6081,14,29270,2019-05-27 21:50:45
6082,50,106077,2012-04-28 22:42:53
6083,1,374,2019-12-30 12:55:36
6084,26,53733,2018-02-15 18:13:53
6085,27,55969,2018-12-18 15:46:47
6086,2,4216,2019-08-31 23:17:07
6087,18,37380,2019-04-10 21:17:39
6088,46,95750,2016-09-13 00:04:59
6089,11,24037,2011-11-15 06:15:10
6090,35,71720,2020-01-04 18:49:21
6091,36,74722,2013-08-30 19:16:33
6092,6,13992,2017-11-17 17:57:04
6093,4,9044,2013-08-27 23:49:37
6094,9,19479,2016-12-14 12:00:44
6095,12,26237,2014-01-27 06:01:40
6096,43,92312,2019-04-22 04:53:19
6097,41,87876,2017-08-27 10:48:42
6098,45,94765,2014-02-01 07:16:19
6099,15,32358,2019-12-10 14:32:30
6100,28,59652,2014-10-03 01:25:16
6101,43,92246,2019-05-08 21:19:49
6102,48,100696,2020-01-17 20:10:07
6103,45,93716,2017-03-02 21:57:45
6104,26,53626,2018-08-15 01:57:36
6105,17,33698,2019-11-19 14:11:24
6106,18,37335,2019-04-17 00:05:50
6107,49,103864,2019-08-19 01:52:42
6108,4,8721,2014-02-28 08:08:42
6109,6,14552,2016-11-16 01:54:12
6110,1,1678,2019-10-11 12:48:31
6111,27,56596,2018-04-20 12:47:49
6112,40,84050,2018-03-25 15:34:31
6113,4,8353,2014-11-24 19:06:34
6114,38,79974,2018-05-16 01:07:08
6115,5,10348,2019-03-02 05:13:48
6116,8,16435,2019-10-07 12:04:38
6117,23,46960,2019-12-09 05:31:47
6118,9,20936,2012-07-12 11:06:48
6119,10,21702,2019-04-10 18:35:47
6120,48,102736,2020-01-04 01:31:07
6121,21,42410,2020-01-17 15:00:08
6122,26,55146,2014-01-25 02:10:55
6123,26,54048,2017-07-06 19:15:45
6124,32,65556,2019-11-11 15:53:07
6125,50,105562,2014-08-25 05:33:07
6126,1,2642,2019-08-11 07:50:04
6127,1,1429,2019-10-28 20:24:28
6128,25,52601,2018-03-08 23:30:09
6129,26,54021,2017-07-26 21:59:01
6130,41,88687,2017-01-30 00:58:37
6131,46,96568,2015-10-28 18:33:00
6132,33,69131,2019-10-27 06:07:34
6133,12,26145,2014-01-27 12:58:14
6134,24,50397,2019-08-06 16:00:01
6135,38,79933,2018-06-08 21:43:45
6136,8,16734,2019-05-08 04:25:43
6137,34,70153,2018-02-10 19:26:20
6138,20,41189,2019-07-08 23:28:06
6139,18,38194,2019-01-09 17:44:42
6140,26,54913,2014-08-04 21:06:45
6141,26,53821,2017-12-14 20:44:54
6142,28,59014,2015-09-30 17:03:18
6143,30,63249,2012-06-15 05:10:14
6144,39,83640,2012-12-28 03:39:38
6145,37,78407,2013-01-29 01:32:19
6146,7,15029,2019-12-12 00:47:35
6147,48,102251,2020-01-07 18:30:05
6148,36,74837,2013-07-23 18:43:43
6149,40,85957,2015-04-13 19:22:03
6150,48,99811,2020-01-23 00:27:18
6151,21,42557,2020-01-15 21:00:12
6152,13,28765,2019-04-06 02:57:24
6153,30,62653,2017-01-04 15:34:50
6154,38,80827,2017-06-27 22:00:22
6155,11,23831,2012-05-30 10:14:50
6156,48,102432,2020-01-06 20:30:05
6157,48,100416,2020-01-19 14:25:19
6158,43,91626,2019-11-08 20:28:43
6159,49,103225,2019-11-19 21:24:50
6160,32,65932,2019-03-18 00:05:21
6161,11,24182,2011-08-18 03:37:04
6162,27,55912,2019-01-18 14:29:53
6163,47,98302,2018-04-24 06:38:41
6164,28,59855,2014-04-27 21:30:08
6165,47,98145,2018-10-11 02:47:55
6166,1,2032,2019-09-23 11:40:54
6167,1,1427,2019-10-28 22:05:06
6168,24,49645,2019-10-21 13:45:48
6169,48,100162,2020-01-21 03:46:04
6170,21,43588,2020-01-02 09:40:05
6171,45,95111,2013-10-17 07:04:21
6172,49,104006,2019-07-25 02:30:01
6173,17,35349,2018-06-06 22:51:16
6174,5,11641,2014-03-01 09:17:50
6175,19,40521,2014-11-24 18:32:16
6176,26,53665,2018-07-23 03:07:43
6177,39,83387,2013-07-28 01:19:33
6178,2,4558,2019-07-31 20:32:58
6179,14,30589,2014-05-14 17:42:36
6180,38,81108,2017-04-15 07:14:25
6181,36,73872,2018-05-13 11:07:20
6182,46,95395,2019-11-05 01:17:08
6183,32,66913,2018-07-09 02:42:27
6184,11,24114,2011-09-28 05:27:02
6185,48,102700,2020-01-04 05:01:04
6186,33,68256,2019-12-08 20:37:51
6187,1,416,2019-12-24 03:30:08
6188,36,74637,2013-10-24 15:30:56
6189,8,18543,2017-10-15 14:31:12
6190,24,48574,2020-01-22 10:09:03
6191,49,103599,2019-09-29 02:24:00
6192,39,82128,2017-12-20 22:07:50
6193,48,100902,2020-01-16 15:40:05
6194,19,40287,2015-02-28 19:28:56
6195,3,7518,2018-11-20 21:46:58
6196,26,54315,2016-08-16 18:32:31
6197,28,58593,2017-11-08 17:05:20
6198,24,51402,2019-04-06 14:54:29
6199,48,101355,2020-01-14 03:31:06
6200,22,44780,2019-05-16 04:21:17
6201,3,5746,2019-12-10 23:01:16
6202,36,75056,2013-05-11 10:09:03
6203,11,24051,2011-11-05 07:54:23
6204,46,95735,2016-09-19 14:45:02
6205,3,6930,2019-02-05 19:42:55
6206,13,28766,2019-04-06 02:56:01
6207,40,86418,2014-12-11 17:33:36
6208,21,43120,2020-01-08 16:00:13
6209,28,58652,2017-10-16 16:00:09
6210,5,11564,2014-06-12 23:10:13
6211,49,104029,2019-07-23 02:28:32
6212,5,11682,2013-12-27 01:25:17
6213,19,39295,2016-11-23 18:15:15
6214,49,103527,2019-10-07 20:06:04
6215,34,70530,2016-08-17 00:26:33
6216,1,2485,2019-08-25 16:50:42
6217,49,103315,2019-11-05 19:01:28
6218,17,34974,2018-08-29 10:35:16
6219,40,84432,2016-07-04 16:01:21
6220,25,52315,2018-07-03 18:41:46
6221,35,73524,2018-12-12 20:01:58
6222,5,10909,2017-07-21 20:20:27
6223,23,48001,2019-10-15 02:12:46
6224,42,91021,2018-07-05 06:41:33
6225,13,28530,2019-04-21 15:36:55
6226,9,20663,2013-05-15 18:02:33
6227,39,82314,2016-10-27 17:34:23
6228,32,66496,2018-08-16 01:29:29
6229,26,54946,2014-07-07 15:55:36
6230,36,74306,2014-11-16 09:25:40
6231,5,11465,2014-11-25 00:43:52
6232,20,41214,2019-07-02 02:36:04
6233,3,6268,2019-07-23 17:38:31
6234,39,82503,2016-05-07 17:01:33
6235,35,72127,2019-10-27 20:01:50
6236,21,43508,2020-01-03 12:20:04
6237,38,79193,2019-07-25 21:02:07
6238,40,85597,2015-07-10 17:42:21
6239,40,85919,2015-04-22 19:35:22
6240,47,98853,2017-06-17 23:44:09
6241,10,22502,2017-06-30 17:12:30
6242,49,104284,2019-06-22 15:05:01
6243,5,12022,2013-02-28 00:35:25
6244,8,16481,2019-09-15 23:45:03
6245,4,9318,2013-04-07 04:07:51
6246,1,1569,2019-10-20 00:55:57
6247,10,23331,2013-04-16 15:15:51
6248,37,77630,2015-01-29 07:50:07
6249,33,69315,2019-10-18 14:00:20
6250,46,96956,2015-08-25 18:35:32
6251,11,23587,2013-07-26 04:03:16
6252,26,54464,2015-09-08 00:44:13
6253,14,30741,2013-11-05 23:20:44
6254,21,43827,2019-12-30 06:52:13
6255,33,67974,2019-12-26 00:07:43
6256,5,10882,2017-08-10 07:35:27
6257,39,83101,2014-02-21 22:36:11
6258,43,92988,2018-09-24 21:59:39
6259,33,68065,2019-12-19 20:17:54
6260,13,26545,2019-12-03 16:22:28
6261,5,11862,2013-07-27 19:45:48
6262,33,69541,2019-10-06 13:47:08
6263,35,72530,2019-08-29 21:20:33
6264,1,1011,2019-11-22 17:24:13
6265,17,34618,2018-10-27 00:54:11
6266,28,59572,2014-10-15 17:54:23
6267,4,7824,2017-08-10 23:25:46
6268,1,228,2020-01-09 19:42:49
6269,8,17356,2018-08-21 11:32:11
6270,3,6527,2019-03-11 17:29:08
6271,1,490,2019-12-18 21:51:36
6272,31,64915,2013-04-09 13:39:54
6273,13,28985,2019-03-18 11:24:23
6274,48,100400,2020-01-19 16:01:04
6275,34,71439,2014-05-08 03:01:03
6276,31,65017,2013-01-01 16:15:01
6277,34,71352,2014-05-20 21:28:20
6278,38,80792,2017-07-07 00:11:54
6279,38,79024,2019-11-25 17:19:19
6280,21,42228,2020-01-20 14:00:06
6281,4,10148,2011-03-07 03:09:58
6282,38,79479,2019-01-23 01:02:28
6283,48,101320,2020-01-14 06:48:03
6284,2,3681,2019-10-24 12:50:00
6285,43,92928,2018-10-13 19:44:41
6286,38,79798,2018-08-14 01:09:42
6287,13,27521,2019-08-23 09:58:36
6288,18,37384,2019-04-10 19:11:44
6289,47,99329,2017-03-02 23:04:33
6290,45,94291,2015-10-09 06:18:01
6291,46,96434,2015-11-12 15:51:33
6292,40,84986,2016-01-11 18:07:21
6293,45,94911,2013-12-06 21:00:28
6294,17,35149,2018-07-28 00:59:47
6295,9,19976,2015-02-03 19:49:50
6296,8,17671,2018-05-10 07:06:53
6297,21,42212,2020-01-20 19:20:06
6298,39,82816,2014-12-31 18:33:14
6299,4,8258,2015-01-29 18:35:42
6300,28,58276,2018-06-21 15:10:50
6301,27,56996,2017-10-06 13:01:42
6302,2,4632,2019-07-25 04:15:25
6303,24,49491,2019-11-05 12:00:55
6304,1,1615,2019-10-18 09:09:22
6305,23,47195,2019-11-27 03:40:57
6306,42,91081,2018-06-09 11:16:22
6307,27,56201,2018-09-20 03:12:50
6308,35,73602,2018-11-28 03:58:32
6309,4,9138,2013-07-30 18:16:48
6310,49,103462,2019-10-18 10:04:29
6311,31,64972,2013-02-19 21:38:29
6312,6,14341,2017-06-24 17:47:35
6313,13,28713,2019-04-09 13:27:51
6314,11,24299,2011-03-30 03:18:43
6315,8,17095,2018-12-01 05:02:36
6316,4,8601,2014-07-08 05:37:37
6317,50,106501,2010-02-24 22:28:01
6318,48,100661,2020-01-18 00:41:07
6319,20,41676,2019-02-14 00:43:16
6320,46,96090,2016-01-29 18:07:02
6321,15,32408,2019-12-06 20:19:41
6322,13,27447,2019-08-30 11:03:48
6323,25,51751,2019-09-15 17:25:09
6324,6,12921,2019-07-10 00:35:18
6325,47,97354,2019-09-09 22:58:11
6326,37,78281,2013-05-05 06:45:25
6327,5,12622,2012-02-27 16:33:47
6328,4,8963,2013-10-13 03:39:27
6329,21,44382,2019-12-21 21:10:01
6330,50,106038,2012-06-02 08:04:18
6331,41,87071,2018-12-07 14:36:30
6332,23,47648,2019-11-02 04:55:31
6333,48,101622,2020-01-12 02:17:05
6334,27,56087,2018-10-30 13:22:43
6335,5,10833,2017-08-25 22:55:58
6336,46,96558,2015-10-28 22:33:04
6337,6,13617,2018-06-17 19:55:51
6338,18,38474,2018-11-22 20:31:23
6339,41,87555,2017-12-10 10:11:21
6340,31,64925,2013-03-28 21:58:47
6341,18,36726,2019-07-29 17:06:23
6342,25,51761,2019-09-06 23:07:57
6343,35,72030,2019-11-08 20:40:01
6344,3,5802,2019-12-02 17:31:09
6345,28,58204,2018-10-03 14:32:36
6346,13,28659,2019-04-13 13:25:09
6347,41,88297,2017-04-28 08:05:52
6348,21,44527,2019-12-20 01:59:44
6349,26,54055,2017-07-01 05:06:04
6350,22,45174,2017-04-16 02:04:08
6351,10,22514,2017-05-17 20:51:39
6352,5,11704,2013-11-15 22:51:23
6353,33,67526,2020-01-17 20:23:28
6354,45,93985,2016-08-27 18:43:54
6355,14,29245,2019-07-09 17:39:43
6356,14,31273,2013-06-25 12:07:05
6357,37,76851,2017-05-20 14:49:50
6358,45,94780,2014-01-13 00:13:31
6359,14,29355,2018-12-07 17:33:29
6360,13,28342,2019-05-05 16:15:19
6361,30,62588,2017-04-07 11:06:44
6362,20,41389,2019-04-20 16:16:21
6363,28,58786,2017-05-22 09:21:09
6364,41,89218,2017-01-22 14:10:45
6365,7,15570,2018-06-16 11:47:19
6366,43,91813,2019-08-18 12:45:50
6367,40,86463,2014-12-02 21:21:37
6368,49,104445,2019-05-22 17:59:10
6369,40,84348,2016-08-11 15:56:30
6370,12,25396,2016-12-29 15:58:47
6371,35,72661,2019-07-19 23:38:16
6372,39,82476,2016-05-13 22:47:22
6373,36,75711,2012-05-07 07:48:24
6374,21,42087,2020-01-22 02:33:07
6375,38,80351,2017-11-29 20:02:35
6376,30,63420,2010-03-16 04:27:52
6377,36,74874,2013-07-14 04:33:15
6378,45,94611,2014-10-01 02:05:25
6379,48,102003,2020-01-09 10:33:04
6380,38,80154,2018-02-14 19:32:19
6381,26,53802,2017-12-22 20:33:15
6382,3,5572,2020-01-02 23:02:22
6383,38,81655,2016-11-30 21:30:08
6384,29,61545,2016-06-19 20:34:50
6385,31,64196,2015-10-10 18:03:35
6386,24,50877,2019-06-15 17:00:00
6387,10,22643,2016-09-08 16:10:46
6388,38,79950,2018-05-31 18:04:41
6389,26,53794,2017-12-30 22:57:35
6390,19,38860,2018-01-28 20:07:09
6391,37,77408,2015-08-27 12:50:48
6392,13,27852,2019-06-22 05:47:58
6393,24,49877,2019-09-25 21:09:38
6394,27,56943,2017-11-14 03:08:32
6395,40,85487,2015-08-04 15:16:38
6396,47,99477,2017-01-20 10:35:20
6397,11,24310,2011-03-16 06:50:50
6398,7,15826,2017-11-01 16:09:50
6399,13,28252,2019-05-12 07:59:27
6400,42,89857,2019-11-10 08:21:07
6401,1,371,2019-12-30 19:09:59
6402,36,73898,2018-04-05 16:55:26
6403,23,47982,2019-10-16 14:31:21
6404,4,7679,2019-10-18 17:01:17
6405,39,82358,2016-09-14 02:33:31
6406,14,30291,2014-08-10 19:00:47
6407,40,84185,2016-10-11 21:18:09
6408,37,78189,2013-07-03 17:04:11
6409,14,30617,2014-04-29 18:28:52
6410,13,27978,2019-06-06 02:26:14
6411,18,36865,2019-06-20 17:55:06
6412,26,54006,2017-08-07 21:25:19
6413,34,70209,2017-11-27 14:23:25
6414,33,69092,2019-10-28 15:40:04
6415,2,4752,2019-07-14 00:53:05
6416,35,72756,2019-06-25 13:26:51
6417,11,23511,2014-04-09 17:30:10
6418,24,50766,2019-06-29 07:00:00
6419,5,10609,2018-04-10 04:56:20
6420,28,59746,2014-07-07 23:27:01
6421,30,62479,2017-10-14 05:40:31
6422,21,43357,2020-01-05 20:20:05
6423,11,24015,2011-12-15 10:51:32
6424,50,104589,2019-11-14 14:33:47
6425,21,44526,2019-12-20 02:06:41
6426,13,29053,2019-03-11 13:25:50
6427,24,48994,2019-12-17 09:14:05
6428,46,96881,2015-09-02 19:14:11
6429,28,59609,2014-10-05 12:39:48
6430,8,17801,2018-04-04 16:30:54
6431,27,56620,2018-04-16 14:42:14
6432,10,22371,2017-08-28 00:50:25
6433,48,100160,2020-01-21 03:56:27
6434,33,69322,2019-10-18 01:43:19
6435,5,12382,2012-08-25 03:59:59
6436,45,95110,2013-10-18 16:45:39
